Slip,Brake_Energy
0.0,0.0
0.00020004000800160032,1.0002000400080018
0.00040008001600320064,2.0004000800160036
0.000600120024004801,3.0006001200240053
0.0008001600320064013,4.000800160032007
0.0010002000400080016,5.001000200040009
0.001200240048009602,6.001200240048011
0.0014002800560112022,7.0014002800560124
0.0016003200640128026,8.001600320064014
0.0018003600720144029,9.001800360072016
0.002000400080016003,10.002000400080018
0.0022004400880176033,11.002200440088018
0.002400480096019204,12.002400480096021
0.0026005201040208044,13.002600520104025
0.0028005601120224045,14.002800560112025
0.0030006001200240046,15.003000600120025
0.003200640128025605,16.00320064012803
0.0034006801360272057,17.003400680136032
0.0036007201440288058,18.003600720144032
0.003800760152030406,19.003800760152032
0.004000800160032006,20.004000800160036
0.004200840168033607,21.00420084016804
0.004400880176035207,22.004400880176036
0.004600920184036807,23.00460092018404
0.004800960192038408,24.004800960192043
0.005001000200040008,25.005001000200046
0.005201040208041609,26.00520104020805
0.0054010802160432084,27.005401080216046
0.005601120224044809,28.00560112022405
0.0058011602320464095,29.005801160232053
0.006001200240048009,30.00600120024005
0.00620124024804961,31.006201240248053
0.00640128025605121,32.00640128025606
0.006601320264052811,33.00660132026406
0.006801360272054411,34.006801360272064
0.007001400280056011,35.00700140028006
0.0072014402880576115,36.007201440288064
0.007401480296059212,37.00740148029607
0.007601520304060812,38.007601520304064
0.007801560312062412,39.00780156031207
0.008001600320064013,40.00800160032007
0.008201640328065612,41.00820164032807
0.008401680336067214,42.00840168033608
0.008601720344068814,43.008601720344075
0.008801760352070413,44.00880176035207
0.009001800360072015,45.00900180036008
0.009201840368073614,46.00920184036808
0.009401880376075216,47.00940188037609
0.009601920384076815,48.009601920384085
0.009801960392078415,49.00980196039208
0.010002000400080016,50.01000200040009
0.010202040408081616,51.01020204040809
0.010402080416083218,52.0104020804161
0.010602120424084817,53.010602120424096
0.010802160432086417,54.0108021604321
0.011002200440088018,55.0110022004401
0.011202240448089618,56.0112022404481
0.011402280456091218,57.0114022804561
0.011602320464092819,58.01160232046411
0.011802360472094419,59.0118023604721
0.012002400480096018,60.01200240048011
0.01220244048809762,61.01220244048811
0.01240248049609922,62.01240248049611
0.01260252050410082,63.01260252050412
0.01280256051210242,64.01280256051211
0.01300260052010402,65.01300260052011
0.013202640528105622,66.01320264052812
0.013402680536107221,67.01340268053612
0.013602720544108823,68.01360272054413
0.013802760552110422,69.01380276055212
0.014002800560112022,70.01400280056012
0.014202840568113623,71.01420284056813
0.014402880576115223,72.01440288057613
0.014602920584116823,73.01460292058412
0.014802960592118424,74.01480296059214
0.015003000600120024,75.01500300060013
0.015203040608121624,76.01520304060813
0.015403080616123225,77.01540308061614
0.015603120624124825,78.01560312062414
0.015803160632126424,79.01580316063215
0.016003200640128026,80.01600320064014
0.016203240648129627,81.01620324064815
0.016403280656131225,82.01640328065614
0.016603320664132826,83.01660332066416
0.016803360672134428,84.01680336067216
0.017003400680136026,85.01700340068015
0.017203440688137627,86.01720344068815
0.01740348069613923,87.01740348069616
0.017603520704140826,88.01760352070414
0.017803560712142428,89.01780356071217
0.01800360072014403,90.01800360072016
0.01820364072814563,91.01820364072817
0.01840368073614723,92.01840368073616
0.01860372074414883,93.01860372074417
0.01880376075215043,94.01880376075218
0.01900380076015203,95.01900380076017
0.01920384076815363,96.01920384076817
0.019403880776155232,97.01940388077618
0.01960392078415683,98.01960392078416
0.01980396079215843,99.01980396079219
0.020004000800160033,100.02000400080018
0.02020404080816163,101.02020404080818
0.020404080816163232,102.02040408081618
0.020604120824164834,103.02060412082419
0.020804160832166435,104.0208041608322
0.021004200840168033,105.0210042008402
0.021204240848169634,106.02120424084819
0.021404280856171236,107.0214042808562
0.021604320864172834,108.02160432086418
0.021804360872174435,109.0218043608722
0.022004400880176037,110.0220044008802
0.022204440888177635,111.0222044408882
0.022404480896179236,112.0224044808962
0.022604520904180837,113.02260452090421
0.022804560912182435,114.02280456091219
0.023004600920184037,115.0230046009202
0.023204640928185638,116.02320464092821
0.023404680936187236,117.02340468093621
0.023604720944188837,118.0236047209442
0.02380476095219044,119.02380476095222
0.024004800960192037,120.0240048009602
0.024204840968193638,121.02420484096821
0.02440488097619524,122.02440488097622
0.02460492098419684,123.02460492098423
0.02480496099219844,124.02480496099221
0.02500500100020004,125.02500500100022
0.02520504100820164,126.02520504100823
0.02540508101620324,127.02540508101622
0.02560512102420484,128.02560512102423
0.025805161032206442,129.02580516103222
0.02600520104020804,130.02600520104022
0.026205241048209642,131.02620524104822
0.026405281056211243,132.02640528105624
0.02660532106421284,133.02660532106424
0.026805361072214443,134.02680536107223
0.027005401080216044,135.02700540108026
0.027205441088217645,136.02720544108826
0.027405481096219243,137.02740548109625
0.027605521104220845,138.02760552110425
0.027805561112222446,139.02780556111225
0.028005601120224044,140.02800560112024
0.028205641128225645,141.02820564112824
0.028405681136227247,142.02840568113626
0.028605721144228845,143.02860572114423
0.028805761152230446,144.02880576115226
0.029005801160232048,145.02900580116025
0.029205841168233646,146.02920584116825
0.029405881176235247,147.02940588117627
0.02960592118423685,148.02960592118427
0.029805961192238446,149.02980596119227
0.030006001200240048,150.03000600120026
0.03020604120824165,151.03020604120826
0.030406081216243247,152.03040608121626
0.03060612122424485,153.03060612122428
0.03080616123224645,154.03080616123228
0.03100620124024805,155.03100620124027
0.03120624124824965,156.03120624124827
0.03140628125625125,157.0314062812563
0.03160632126425285,158.03160632126426
0.03180636127225445,159.0318063612723
0.03200640128025605,160.03200640128028
0.03220644128825765,161.03220644128828
0.032406481296259254,162.0324064812963
0.03260652130426085,163.0326065213043
0.03280656131226245,164.03280656131227
0.033006601320264055,165.0330066013203
0.03320664132826565,166.0332066413283
0.03340668133626725,167.0334066813363
0.033606721344268856,168.0336067213443
0.033806761352270454,169.0338067613523
0.03400680136027205,170.0340068013603
0.034206841368273656,171.0342068413683
0.034406881376275254,172.0344068813763
0.03460692138427685,173.0346069213843
0.03480696139227846,174.03480696139232
0.035007001400280055,175.03500700140032
0.03520704140828165,176.0352070414083
0.03540708141628326,177.03540708141634
0.035607121424284856,178.0356071214243
0.03580716143228646,179.03580716143233
0.03600720144028806,180.03600720144033
0.036207241448289657,181.03620724144832
0.03640728145629126,182.03640728145635
0.03660732146429286,183.03660732146434
0.03680736147229446,184.0368073614723
0.03700740148029606,185.03700740148037
0.03720744148829766,186.03720744148833
0.03740748149629926,187.03740748149633
0.03760752150430086,188.03760752150436
0.03780756151230246,189.03780756151235
0.03800760152030406,190.03800760152035
0.038207641528305664,191.03820764152834
0.03840768153630726,192.03840768153634
0.03860772154430886,193.03860772154434
0.038807761552310464,194.03880776155236
0.03900780156031206,195.03900780156036
0.03920784156831366,196.03920784156836
0.039407881576315265,197.03940788157638
0.03960792158431686,198.03960792158438
0.03980796159231846,199.03980796159235
0.040008001600320066,200.04000800160037
0.040208041608321664,201.04020804160837
0.04040808161632326,202.04040808161636
0.04060812162432487,203.0406081216244
0.040808161632326465,204.04080816163238
0.04100820164032806,205.04100820164035
0.04120824164832967,206.04120824164838
0.041408281656331265,207.04140828165637
0.04160832166433287,208.0416083216644
0.04180836167233447,209.0418083616724
0.042008401680336066,210.0420084016804
0.04220844168833767,211.04220844168842
0.04240848169633927,212.04240848169638
0.04260852170434087,213.04260852170438
0.04280856171234247,214.0428085617124
0.04300860172034407,215.0430086017204
0.04320864172834567,216.0432086417284
0.04340868173634727,217.04340868173642
0.04360872174434887,218.04360872174442
0.04380876175235047,219.04380876175242
0.04400880176035207,220.0440088017604
0.04420884176835367,221.0442088417684
0.04440888177635527,222.0444088817764
0.044608921784356874,223.04460892178443
0.04480896179235847,224.04480896179243
0.04500900180036007,225.04500900180042
0.045209041808361675,226.04520904180845
0.04540908181636327,227.04540908181642
0.04560912182436487,228.0456091218244
0.045809161832366475,229.04580916183244
0.04600920184036807,230.04600920184043
0.04620924184836967,231.04620924184843
